"Year","Role","ResponseId","Variable","Value","Group","Item"
2019,"Fellow","3","Q49","Disagree","Showcase","Research Skills"
2019,"Fellow","4","Q49","Strongly Agree","Showcase","Research Skills"
2019,"Fellow","5","Q49","Agree","Showcase","Research Skills"
2019,"Fellow","6","Q49","Agree","Showcase","Research Skills"
2019,"Fellow","7","Q49","Agree","Showcase","Research Skills"
2019,"Fellow","8","Q49","Somewhat Disagree","Showcase","Research Skills"
2019,"Fellow","9","Q49","Somewhat Agree","Showcase","Research Skills"
2019,"Fellow","10","Q49","Agree","Showcase","Research Skills"
2020,"Fellow","R_2zPbGTgiavOoZ65","Q49","Not Applicable","Showcase","Research Skills"
2020,"Fellow","R_1DIlhW4uER6lAjP","Q49","Disagree","Showcase","Research Skills"
2020,"Fellow","R_3Gwfzhlv0tYT6TP","Q49","Strongly Disagree","Showcase","Research Skills"
2020,"Fellow","R_1LkGopL6Nphuxxm","Q49","Strongly Agree","Showcase","Research Skills"
2020,"Fellow","R_3kizthxEBajSnM1","Q49","Somewhat Disagree","Showcase","Research Skills"
2020,"Fellow","R_5yC6UUp7RJBtCyl","Q49","Somewhat Agree","Showcase","Research Skills"
2020,"Fellow","R_1f0zJPYSFM5A0c4","Q49","Not Applicable","Showcase","Research Skills"
2020,"Fellow","R_3t4PzIeLSncaTct","Q49","Disagree","Showcase","Research Skills"
2020,"Fellow","R_3qWBZpNHT8carsl","Q49","Disagree","Showcase","Research Skills"
2020,"Fellow","R_2sZOHBjClmue1GY","Q49","Strongly Agree","Showcase","Research Skills"
2020,"Fellow","R_1LXYdGL6djU0QKx","Q49","Not Applicable","Showcase","Research Skills"
2020,"Fellow","R_3IVL1N24IZ5ejkp","Q49","Somewhat Agree","Showcase","Research Skills"
2020,"Fellow","R_SIrQVhVZOSERn45","Q49","Somewhat Agree","Showcase","Research Skills"
2020,"Fellow","R_baeByRBzGvj9EMF","Q49","Somewhat Agree","Showcase","Research Skills"
2020,"Fellow","R_QbTQ8YWqIrtBOmd","Q49","Strongly Disagree","Showcase","Research Skills"
2020,"Fellow","R_2aLGzpHEeZaH7H9","Q49","Somewhat Disagree","Showcase","Research Skills"
2020,"Fellow","R_rpcHGgEov7XG44F","Q49","Not Applicable","Showcase","Research Skills"
2020,"Fellow","R_PRKamndIUV5Mhah","Q49","Not Applicable","Showcase","Research Skills"
2021,"Fellow","R_6gjZWpL0tV4rejn","Q49","Somewhat Agree","Showcase","Research Skills"
2021,"Fellow","R_ufck6Sjj1n1l2lb","Q49","Agree","Showcase","Research Skills"
2021,"Fellow","R_3MsSpbyAYmgbRYg","Q49","Strongly Disagree","Showcase","Research Skills"
2021,"Fellow","R_23q72gxH8CakstX","Q49","Somewhat Disagree","Showcase","Research Skills"
2021,"Fellow","R_2VKP2bBjnB6pItZ","Q49","Agree","Showcase","Research Skills"
2021,"Fellow","R_2qyFU6akisJV8nu","Q49","Disagree","Showcase","Research Skills"
2021,"Fellow","R_3gO9tod8Jz8crPa","Q49","Not Applicable","Showcase","Research Skills"
2021,"Fellow","R_2CT95V4ID68a9vY","Q49","Strongly Disagree","Showcase","Research Skills"
2021,"Fellow","R_2chMZ0Xf9k77yAb","Q49","Agree","Showcase","Research Skills"
2021,"Fellow","R_3KPL0Di1lY4XOtA","Q49","Not Applicable","Showcase","Research Skills"
2021,"Fellow","R_2xQrWnrmpAEkcSp","Q49","Disagree","Showcase","Research Skills"
2021,"Fellow","R_25YhTP5RWn0eOWm","Q49","Not Applicable","Showcase","Research Skills"
2021,"Fellow","R_3frBaUPanQwnpWT","Q49","Somewhat Disagree","Showcase","Research Skills"
2021,"Fellow","R_3PGgRFAKyUsqHA0","Q49","Strongly Agree","Showcase","Research Skills"
2021,"Fellow","R_darco0VK710pDRD","Q49","Disagree","Showcase","Research Skills"
2022,"Fellow","R_1CsgGgOAuRmBlLa","Q49","Somewhat Disagree","Showcase","Research Skills"
2022,"Fellow","R_3CJA2I1yElwS97N","Q49","Agree","Showcase","Research Skills"
2022,"Fellow","R_3PIbe1MznAsBpbn","Q49","Agree","Showcase","Research Skills"
2022,"Fellow","R_3EXZT5Y0KtZcdiG","Q49","Somewhat Disagree","Showcase","Research Skills"
2022,"Fellow","R_21uN0kEmSBIUnri","Q49","Agree","Showcase","Research Skills"
2022,"Fellow","R_29aALr6UIOyxL9D","Q49","Somewhat Agree","Showcase","Research Skills"
2022,"Fellow","R_1QuRr3nK23kDJHD","Q49","Agree","Showcase","Research Skills"
2022,"Fellow","R_2zOYoiFYH6bFdX3","Q49","Disagree","Showcase","Research Skills"
2022,"Fellow","R_2DTfQ9ISl6WKWAJ","Q49","Somewhat Disagree","Showcase","Research Skills"
2022,"Fellow","R_a60D5VY6O8G3q0h","Q49","Strongly Disagree","Showcase","Research Skills"
2022,"Fellow","R_24uUR9Mm5yALLAF","Q49","Somewhat Agree","Showcase","Research Skills"
2022,"Fellow","R_3nNudc7YucIlKZp","Q49","Agree","Showcase","Research Skills"
2022,"Fellow","R_tFKvhZWSgmkS7LP","Q49","Not Applicable","Showcase","Research Skills"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q49","Somewhat Disagree","Showcase","Research Skills"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q49","Somewhat Disagree","Showcase","Research Skills"
2023,"Fellow","R_3J2e7Bn9B1Ipirj","Q49","Not Applicable","Showcase","Research Skills"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q49","Somewhat Agree","Showcase","Research Skills"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q49","Somewhat Disagree","Showcase","Research Skills"
2023,"Fellow","R_1FEe4lH83S27h2j","Q49","Somewhat Agree","Showcase","Research Skills"
2023,"Fellow","R_1IYGHxLiKtA1M2t","Q49","Strongly Agree","Showcase","Research Skills"
2019,"Fellow","1","Q50","Somewhat Disagree","Showcase","Collaboration"
2019,"Fellow","2","Q50","Strongly Disagree","Showcase","Collaboration"
2019,"Fellow","3","Q50","Disagree","Showcase","Collaboration"
2019,"Fellow","4","Q50","Strongly Agree","Showcase","Collaboration"
2019,"Fellow","5","Q50","Agree","Showcase","Collaboration"
2019,"Fellow","6","Q50","Somewhat Disagree","Showcase","Collaboration"
2019,"Fellow","7","Q50","Somewhat Agree","Showcase","Collaboration"
2019,"Fellow","8","Q50","Not Applicable","Showcase","Collaboration"
2019,"Fellow","9","Q50","Somewhat Agree","Showcase","Collaboration"
2019,"Fellow","10","Q50","Somewhat Agree","Showcase","Collaboration"
2020,"Fellow","R_2zPbGTgiavOoZ65","Q50","Not Applicable","Showcase","Collaboration"
2020,"Fellow","R_1DIlhW4uER6lAjP","Q50","Strongly Disagree","Showcase","Collaboration"
2020,"Fellow","R_3Gwfzhlv0tYT6TP","Q50","Strongly Disagree","Showcase","Collaboration"
2020,"Fellow","R_1LkGopL6Nphuxxm","Q50","Strongly Agree","Showcase","Collaboration"
2020,"Fellow","R_3kizthxEBajSnM1","Q50","Disagree","Showcase","Collaboration"
2020,"Fellow","R_5yC6UUp7RJBtCyl","Q50","Not Applicable","Showcase","Collaboration"
2020,"Fellow","R_1f0zJPYSFM5A0c4","Q50","Not Applicable","Showcase","Collaboration"
2020,"Fellow","R_3t4PzIeLSncaTct","Q50","Disagree","Showcase","Collaboration"
2020,"Fellow","R_3qWBZpNHT8carsl","Q50","Strongly Disagree","Showcase","Collaboration"
2020,"Fellow","R_2sZOHBjClmue1GY","Q50","Strongly Agree","Showcase","Collaboration"
2020,"Fellow","R_1LXYdGL6djU0QKx","Q50","Not Applicable","Showcase","Collaboration"
2020,"Fellow","R_3IVL1N24IZ5ejkp","Q50","Somewhat Agree","Showcase","Collaboration"
2020,"Fellow","R_SIrQVhVZOSERn45","Q50","Not Applicable","Showcase","Collaboration"
2020,"Fellow","R_baeByRBzGvj9EMF","Q50","Somewhat Agree","Showcase","Collaboration"
2020,"Fellow","R_QbTQ8YWqIrtBOmd","Q50","Strongly Disagree","Showcase","Collaboration"
2020,"Fellow","R_2aLGzpHEeZaH7H9","Q50","Disagree","Showcase","Collaboration"
2020,"Fellow","R_rpcHGgEov7XG44F","Q50","Not Applicable","Showcase","Collaboration"
2020,"Fellow","R_PRKamndIUV5Mhah","Q50","Not Applicable","Showcase","Collaboration"
2021,"Fellow","R_6gjZWpL0tV4rejn","Q50","Somewhat Agree","Showcase","Collaboration"
2021,"Fellow","R_ufck6Sjj1n1l2lb","Q50","Somewhat Agree","Showcase","Collaboration"
2021,"Fellow","R_3MsSpbyAYmgbRYg","Q50","Strongly Disagree","Showcase","Collaboration"
2021,"Fellow","R_23q72gxH8CakstX","Q50","Agree","Showcase","Collaboration"
2021,"Fellow","R_2VKP2bBjnB6pItZ","Q50","Agree","Showcase","Collaboration"
2021,"Fellow","R_2qyFU6akisJV8nu","Q50","Somewhat Agree","Showcase","Collaboration"
2021,"Fellow","R_3gO9tod8Jz8crPa","Q50","Not Applicable","Showcase","Collaboration"
2021,"Fellow","R_2CT95V4ID68a9vY","Q50","Strongly Disagree","Showcase","Collaboration"
2021,"Fellow","R_2chMZ0Xf9k77yAb","Q50","Somewhat Disagree","Showcase","Collaboration"
2021,"Fellow","R_3KPL0Di1lY4XOtA","Q50","Strongly Disagree","Showcase","Collaboration"
2021,"Fellow","R_2xQrWnrmpAEkcSp","Q50","Disagree","Showcase","Collaboration"
2021,"Fellow","R_25YhTP5RWn0eOWm","Q50","Not Applicable","Showcase","Collaboration"
2021,"Fellow","R_3frBaUPanQwnpWT","Q50","Somewhat Disagree","Showcase","Collaboration"
2021,"Fellow","R_3PGgRFAKyUsqHA0","Q50","Somewhat Agree","Showcase","Collaboration"
2021,"Fellow","R_darco0VK710pDRD","Q50","Disagree","Showcase","Collaboration"
2022,"Fellow","R_1CsgGgOAuRmBlLa","Q50","Somewhat Disagree","Showcase","Collaboration"
2022,"Fellow","R_3CJA2I1yElwS97N","Q50","Agree","Showcase","Collaboration"
2022,"Fellow","R_3PIbe1MznAsBpbn","Q50","Agree","Showcase","Collaboration"
2022,"Fellow","R_3EXZT5Y0KtZcdiG","Q50","Somewhat Agree","Showcase","Collaboration"
2022,"Fellow","R_21uN0kEmSBIUnri","Q50","Somewhat Agree","Showcase","Collaboration"
2022,"Fellow","R_29aALr6UIOyxL9D","Q50","Agree","Showcase","Collaboration"
2022,"Fellow","R_1QuRr3nK23kDJHD","Q50","Somewhat Disagree","Showcase","Collaboration"
2022,"Fellow","R_2zOYoiFYH6bFdX3","Q50","Disagree","Showcase","Collaboration"
2022,"Fellow","R_2DTfQ9ISl6WKWAJ","Q50","Somewhat Disagree","Showcase","Collaboration"
2022,"Fellow","R_a60D5VY6O8G3q0h","Q50","Strongly Disagree","Showcase","Collaboration"
2022,"Fellow","R_24uUR9Mm5yALLAF","Q50","Somewhat Agree","Showcase","Collaboration"
2022,"Fellow","R_3nNudc7YucIlKZp","Q50","Somewhat Agree","Showcase","Collaboration"
2022,"Fellow","R_tFKvhZWSgmkS7LP","Q50","Not Applicable","Showcase","Collaboration"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q50","Agree","Showcase","Collaboration"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q50","Somewhat Disagree","Showcase","Collaboration"
2023,"Fellow","R_3J2e7Bn9B1Ipirj","Q50","Not Applicable","Showcase","Collaboration"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q50","Disagree","Showcase","Collaboration"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q50","Somewhat Disagree","Showcase","Collaboration"
2023,"Fellow","R_1FEe4lH83S27h2j","Q50","Disagree","Showcase","Collaboration"
2019,"Fellow","1","Q148","No","Showcase","Publications"
2019,"Fellow","2","Q148","No","Showcase","Publications"
2019,"Fellow","3","Q148","No","Showcase","Publications"
2019,"Fellow","4","Q148","Yes","Showcase","Publications"
2019,"Fellow","5","Q148","Not Applicable","Showcase","Publications"
2019,"Fellow","6","Q148","No","Showcase","Publications"
2019,"Fellow","7","Q148","Not Applicable","Showcase","Publications"
2019,"Fellow","8","Q148","Not Applicable","Showcase","Publications"
2019,"Fellow","9","Q148","Not Applicable","Showcase","Publications"
2019,"Fellow","10","Q148","No","Showcase","Publications"
2020,"Fellow","R_2zPbGTgiavOoZ65","Q148","Not applicable","Showcase","Publications"
2020,"Fellow","R_1DIlhW4uER6lAjP","Q148","No","Showcase","Publications"
2020,"Fellow","R_3Gwfzhlv0tYT6TP","Q148","No","Showcase","Publications"
2020,"Fellow","R_1LkGopL6Nphuxxm","Q148","Yes","Showcase","Publications"
2020,"Fellow","R_3kizthxEBajSnM1","Q148","Yes","Showcase","Publications"
2020,"Fellow","R_5yC6UUp7RJBtCyl","Q148","Not applicable","Showcase","Publications"
2020,"Fellow","R_1f0zJPYSFM5A0c4","Q148","Not applicable","Showcase","Publications"
2020,"Fellow","R_3t4PzIeLSncaTct","Q148","Not applicable","Showcase","Publications"
2020,"Fellow","R_3qWBZpNHT8carsl","Q148","Not applicable","Showcase","Publications"
2020,"Fellow","R_2sZOHBjClmue1GY","Q148","Yes","Showcase","Publications"
2020,"Fellow","R_1LXYdGL6djU0QKx","Q148","Not applicable","Showcase","Publications"
2020,"Fellow","R_3IVL1N24IZ5ejkp","Q148","No","Showcase","Publications"
2020,"Fellow","R_SIrQVhVZOSERn45","Q148","Not applicable","Showcase","Publications"
2020,"Fellow","R_baeByRBzGvj9EMF","Q148","Not applicable","Showcase","Publications"
2020,"Fellow","R_QbTQ8YWqIrtBOmd","Q148","No","Showcase","Publications"
2020,"Fellow","R_2aLGzpHEeZaH7H9","Q148","Not applicable","Showcase","Publications"
2020,"Fellow","R_rpcHGgEov7XG44F","Q148","Not applicable","Showcase","Publications"
2020,"Fellow","R_PRKamndIUV5Mhah","Q148","Not applicable","Showcase","Publications"
2021,"Fellow","R_6gjZWpL0tV4rejn","Q148","No","Showcase","Publications"
2021,"Fellow","R_ufck6Sjj1n1l2lb","Q148","No","Showcase","Publications"
2021,"Fellow","R_3MsSpbyAYmgbRYg","Q148","Not applicable","Showcase","Publications"
2021,"Fellow","R_23q72gxH8CakstX","Q148","Not applicable","Showcase","Publications"
2021,"Fellow","R_2VKP2bBjnB6pItZ","Q148","Not applicable","Showcase","Publications"
2021,"Fellow","R_2qyFU6akisJV8nu","Q148","No","Showcase","Publications"
2021,"Fellow","R_3gO9tod8Jz8crPa","Q148","Not applicable","Showcase","Publications"
2021,"Fellow","R_2CT95V4ID68a9vY","Q148","Not applicable","Showcase","Publications"
2021,"Fellow","R_2chMZ0Xf9k77yAb","Q148","No","Showcase","Publications"
2021,"Fellow","R_3KPL0Di1lY4XOtA","Q148","Not applicable","Showcase","Publications"
2021,"Fellow","R_2xQrWnrmpAEkcSp","Q148","Not applicable","Showcase","Publications"
2021,"Fellow","R_25YhTP5RWn0eOWm","Q148","Yes","Showcase","Publications"
2021,"Fellow","R_3frBaUPanQwnpWT","Q148","Not applicable","Showcase","Publications"
2021,"Fellow","R_3PGgRFAKyUsqHA0","Q148","Not applicable","Showcase","Publications"
2021,"Fellow","R_darco0VK710pDRD","Q148","Not applicable","Showcase","Publications"
2022,"Fellow","R_1CsgGgOAuRmBlLa","Q148","No","Showcase","Publications"
2022,"Fellow","R_3CJA2I1yElwS97N","Q148","Not applicable","Showcase","Publications"
2022,"Fellow","R_3PIbe1MznAsBpbn","Q148","Not applicable","Showcase","Publications"
2022,"Fellow","R_3EXZT5Y0KtZcdiG","Q148","No","Showcase","Publications"
2022,"Fellow","R_21uN0kEmSBIUnri","Q148","No","Showcase","Publications"
2022,"Fellow","R_29aALr6UIOyxL9D","Q148","No","Showcase","Publications"
2022,"Fellow","R_1QuRr3nK23kDJHD","Q148","Yes","Showcase","Publications"
2022,"Fellow","R_2zOYoiFYH6bFdX3","Q148","No","Showcase","Publications"
2022,"Fellow","R_2DTfQ9ISl6WKWAJ","Q148","Not applicable","Showcase","Publications"
2022,"Fellow","R_a60D5VY6O8G3q0h","Q148","Yes","Showcase","Publications"
2022,"Fellow","R_24uUR9Mm5yALLAF","Q148","Yes","Showcase","Publications"
2022,"Fellow","R_3nNudc7YucIlKZp","Q148","Not applicable","Showcase","Publications"
2022,"Fellow","R_tFKvhZWSgmkS7LP","Q148","Not applicable","Showcase","Publications"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q148","Yes","Showcase","Publications"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q148","Not applicable","Showcase","Publications"
2023,"Fellow","R_3J2e7Bn9B1Ipirj","Q148","Not applicable","Showcase","Publications"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q148","Yes","Showcase","Publications"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q148","Not applicable","Showcase","Publications"
2023,"Fellow","R_1FEe4lH83S27h2j","Q148","Not applicable","Showcase","Publications"
2023,"Fellow","R_1IYGHxLiKtA1M2t","Q148","Not applicable","Showcase","Publications"
2019,"Fellow","1","Q51","Not Applicable","Showcase","Proposals"
2019,"Fellow","2","Q51","No","Showcase","Proposals"
2019,"Fellow","3","Q51","No","Showcase","Proposals"
2019,"Fellow","4","Q51","Yes","Showcase","Proposals"
2019,"Fellow","5","Q51","Not Applicable","Showcase","Proposals"
2019,"Fellow","6","Q51","Not Applicable","Showcase","Proposals"
2019,"Fellow","7","Q51","Not Applicable","Showcase","Proposals"
2019,"Fellow","8","Q51","Not Applicable","Showcase","Proposals"
2019,"Fellow","9","Q51","Yes","Showcase","Proposals"
2019,"Fellow","10","Q51","No","Showcase","Proposals"
2020,"Fellow","R_2zPbGTgiavOoZ65","Q51","Not applicable","Showcase","Proposals"
2020,"Fellow","R_1DIlhW4uER6lAjP","Q51","No","Showcase","Proposals"
2020,"Fellow","R_3Gwfzhlv0tYT6TP","Q51","No","Showcase","Proposals"
2020,"Fellow","R_1LkGopL6Nphuxxm","Q51","Yes","Showcase","Proposals"
2020,"Fellow","R_3kizthxEBajSnM1","Q51","Not applicable","Showcase","Proposals"
2020,"Fellow","R_5yC6UUp7RJBtCyl","Q51","Not applicable","Showcase","Proposals"
2020,"Fellow","R_1f0zJPYSFM5A0c4","Q51","Not applicable","Showcase","Proposals"
2020,"Fellow","R_3t4PzIeLSncaTct","Q51","Not applicable","Showcase","Proposals"
2020,"Fellow","R_3qWBZpNHT8carsl","Q51","Not applicable","Showcase","Proposals"
2020,"Fellow","R_2sZOHBjClmue1GY","Q51","Yes","Showcase","Proposals"
2020,"Fellow","R_1LXYdGL6djU0QKx","Q51","Not applicable","Showcase","Proposals"
2020,"Fellow","R_3IVL1N24IZ5ejkp","Q51","No","Showcase","Proposals"
2020,"Fellow","R_SIrQVhVZOSERn45","Q51","Not applicable","Showcase","Proposals"
2020,"Fellow","R_baeByRBzGvj9EMF","Q51","Not applicable","Showcase","Proposals"
2020,"Fellow","R_QbTQ8YWqIrtBOmd","Q51","No","Showcase","Proposals"
2020,"Fellow","R_2aLGzpHEeZaH7H9","Q51","Not applicable","Showcase","Proposals"
2020,"Fellow","R_rpcHGgEov7XG44F","Q51","Not applicable","Showcase","Proposals"
2020,"Fellow","R_PRKamndIUV5Mhah","Q51","Not applicable","Showcase","Proposals"
2021,"Fellow","R_6gjZWpL0tV4rejn","Q51","No","Showcase","Proposals"
2021,"Fellow","R_ufck6Sjj1n1l2lb","Q51","Not applicable","Showcase","Proposals"
2021,"Fellow","R_3MsSpbyAYmgbRYg","Q51","Not applicable","Showcase","Proposals"
2021,"Fellow","R_23q72gxH8CakstX","Q51","Not applicable","Showcase","Proposals"
2021,"Fellow","R_2VKP2bBjnB6pItZ","Q51","Not applicable","Showcase","Proposals"
2021,"Fellow","R_2qyFU6akisJV8nu","Q51","Not applicable","Showcase","Proposals"
2021,"Fellow","R_3gO9tod8Jz8crPa","Q51","Not applicable","Showcase","Proposals"
2021,"Fellow","R_2CT95V4ID68a9vY","Q51","Not applicable","Showcase","Proposals"
2021,"Fellow","R_2chMZ0Xf9k77yAb","Q51","No","Showcase","Proposals"
2021,"Fellow","R_3KPL0Di1lY4XOtA","Q51","Not applicable","Showcase","Proposals"
2021,"Fellow","R_2xQrWnrmpAEkcSp","Q51","Not applicable","Showcase","Proposals"
2021,"Fellow","R_25YhTP5RWn0eOWm","Q51","Not applicable","Showcase","Proposals"
2021,"Fellow","R_3frBaUPanQwnpWT","Q51","Not applicable","Showcase","Proposals"
2021,"Fellow","R_3PGgRFAKyUsqHA0","Q51","Yes","Showcase","Proposals"
2021,"Fellow","R_darco0VK710pDRD","Q51","Not applicable","Showcase","Proposals"
2022,"Fellow","R_1CsgGgOAuRmBlLa","Q51","Not applicable","Showcase","Proposals"
2022,"Fellow","R_3CJA2I1yElwS97N","Q51","Yes","Showcase","Proposals"
2022,"Fellow","R_3PIbe1MznAsBpbn","Q51","Not applicable","Showcase","Proposals"
2022,"Fellow","R_3EXZT5Y0KtZcdiG","Q51","No","Showcase","Proposals"
2022,"Fellow","R_21uN0kEmSBIUnri","Q51","Not applicable","Showcase","Proposals"
2022,"Fellow","R_29aALr6UIOyxL9D","Q51","No","Showcase","Proposals"
2022,"Fellow","R_1QuRr3nK23kDJHD","Q51","Not applicable","Showcase","Proposals"
2022,"Fellow","R_2zOYoiFYH6bFdX3","Q51","No","Showcase","Proposals"
2022,"Fellow","R_2DTfQ9ISl6WKWAJ","Q51","Not applicable","Showcase","Proposals"
2022,"Fellow","R_a60D5VY6O8G3q0h","Q51","Not applicable","Showcase","Proposals"
2022,"Fellow","R_24uUR9Mm5yALLAF","Q51","Not applicable","Showcase","Proposals"
2022,"Fellow","R_3nNudc7YucIlKZp","Q51","Not applicable","Showcase","Proposals"
2022,"Fellow","R_tFKvhZWSgmkS7LP","Q51","Not applicable","Showcase","Proposals"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q51","Not applicable","Showcase","Proposals"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q51","Not applicable","Showcase","Proposals"
2023,"Fellow","R_3J2e7Bn9B1Ipirj","Q51","Not applicable","Showcase","Proposals"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q51","Yes","Showcase","Proposals"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q51","Not applicable","Showcase","Proposals"
2023,"Fellow","R_1FEe4lH83S27h2j","Q51","Yes","Showcase","Proposals"
2023,"Fellow","R_1IYGHxLiKtA1M2t","Q51","Not applicable","Showcase","Proposals"
2019,"Fellow","1","Q53","No","Showcase","Research Skills"
2019,"Fellow","2","Q53","No","Showcase","Research Skills"
2019,"Fellow","3","Q53","No","Showcase","Research Skills"
2019,"Fellow","4","Q53","Yes","Showcase","Research Skills"
2019,"Fellow","5","Q53","Yes","Showcase","Research Skills"
2019,"Fellow","6","Q53","No","Showcase","Research Skills"
2019,"Fellow","7","Q53","Yes","Showcase","Research Skills"
2019,"Fellow","8","Q53","No","Showcase","Research Skills"
2019,"Fellow","9","Q53","No","Showcase","Research Skills"
2019,"Fellow","10","Q53","Yes","Showcase","Research Skills"
2020,"Fellow","R_2zPbGTgiavOoZ65","Q53","Yes","Showcase","Research Skills"
2020,"Fellow","R_1DIlhW4uER6lAjP","Q53","No","Showcase","Research Skills"
2020,"Fellow","R_3Gwfzhlv0tYT6TP","Q53","No","Showcase","Research Skills"
2020,"Fellow","R_1LkGopL6Nphuxxm","Q53","Yes","Showcase","Research Skills"
2020,"Fellow","R_3kizthxEBajSnM1","Q53","No","Showcase","Research Skills"
2020,"Fellow","R_5yC6UUp7RJBtCyl","Q53","No","Showcase","Research Skills"
2020,"Fellow","R_1f0zJPYSFM5A0c4","Q53","No","Showcase","Research Skills"
2020,"Fellow","R_3t4PzIeLSncaTct","Q53","No","Showcase","Research Skills"
2020,"Fellow","R_3qWBZpNHT8carsl","Q53","Yes","Showcase","Research Skills"
2020,"Fellow","R_2sZOHBjClmue1GY","Q53","Yes","Showcase","Research Skills"
2020,"Fellow","R_1LXYdGL6djU0QKx","Q53","No","Showcase","Research Skills"
2020,"Fellow","R_3IVL1N24IZ5ejkp","Q53","Yes","Showcase","Research Skills"
2020,"Fellow","R_SIrQVhVZOSERn45","Q53","Yes","Showcase","Research Skills"
2020,"Fellow","R_baeByRBzGvj9EMF","Q53","Yes","Showcase","Research Skills"
2020,"Fellow","R_QbTQ8YWqIrtBOmd","Q53","No","Showcase","Research Skills"
2020,"Fellow","R_2aLGzpHEeZaH7H9","Q53","Yes","Showcase","Research Skills"
2020,"Fellow","R_rpcHGgEov7XG44F","Q53","No","Showcase","Research Skills"
2020,"Fellow","R_PRKamndIUV5Mhah","Q53","No","Showcase","Research Skills"
2021,"Fellow","R_6gjZWpL0tV4rejn","Q53","Yes","Showcase","Research Skills"
2021,"Fellow","R_ufck6Sjj1n1l2lb","Q53","Yes","Showcase","Research Skills"
2021,"Fellow","R_3MsSpbyAYmgbRYg","Q53","No","Showcase","Research Skills"
2021,"Fellow","R_23q72gxH8CakstX","Q53","No","Showcase","Research Skills"
2021,"Fellow","R_2VKP2bBjnB6pItZ","Q53","Yes","Showcase","Research Skills"
2021,"Fellow","R_2qyFU6akisJV8nu","Q53","No","Showcase","Research Skills"
2021,"Fellow","R_2CT95V4ID68a9vY","Q53","No","Showcase","Research Skills"
2021,"Fellow","R_2chMZ0Xf9k77yAb","Q53","Yes","Showcase","Research Skills"
2021,"Fellow","R_3KPL0Di1lY4XOtA","Q53","No","Showcase","Research Skills"
2021,"Fellow","R_2xQrWnrmpAEkcSp","Q53","Yes","Showcase","Research Skills"
2021,"Fellow","R_25YhTP5RWn0eOWm","Q53","No","Showcase","Research Skills"
2021,"Fellow","R_3frBaUPanQwnpWT","Q53","No","Showcase","Research Skills"
2021,"Fellow","R_3PGgRFAKyUsqHA0","Q53","No","Showcase","Research Skills"
2021,"Fellow","R_darco0VK710pDRD","Q53","No","Showcase","Research Skills"
2022,"Fellow","R_1CsgGgOAuRmBlLa","Q53","No","Showcase","Research Skills"
2022,"Fellow","R_3CJA2I1yElwS97N","Q53","Yes","Showcase","Research Skills"
2022,"Fellow","R_3PIbe1MznAsBpbn","Q53","No","Showcase","Research Skills"
2022,"Fellow","R_3EXZT5Y0KtZcdiG","Q53","No","Showcase","Research Skills"
2022,"Fellow","R_21uN0kEmSBIUnri","Q53","Yes","Showcase","Research Skills"
2022,"Fellow","R_29aALr6UIOyxL9D","Q53","Yes","Showcase","Research Skills"
2022,"Fellow","R_1QuRr3nK23kDJHD","Q53","Yes","Showcase","Research Skills"
2022,"Fellow","R_2zOYoiFYH6bFdX3","Q53","No","Showcase","Research Skills"
2022,"Fellow","R_2DTfQ9ISl6WKWAJ","Q53","Yes","Showcase","Research Skills"
2022,"Fellow","R_a60D5VY6O8G3q0h","Q53","No","Showcase","Research Skills"
2022,"Fellow","R_24uUR9Mm5yALLAF","Q53","Yes","Showcase","Research Skills"
2022,"Fellow","R_3nNudc7YucIlKZp","Q53","No","Showcase","Research Skills"
2022,"Fellow","R_tFKvhZWSgmkS7LP","Q53","No","Showcase","Research Skills"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q53","Yes","Showcase","Research Skills"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q53","No","Showcase","Research Skills"
2023,"Fellow","R_3J2e7Bn9B1Ipirj","Q53","Yes","Showcase","Research Skills"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q53","Yes","Showcase","Research Skills"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q53","No","Showcase","Research Skills"
2023,"Fellow","R_1FEe4lH83S27h2j","Q53","No","Showcase","Research Skills"
2023,"Fellow","R_1IYGHxLiKtA1M2t","Q53","Yes","Showcase","Research Skills"
2019,"Fellow","2","Q60","Disagree","Colloquium","Research Skills"
2019,"Fellow","3","Q60","Disagree","Colloquium","Research Skills"
