"Year","Role","ResponseId","Variable","Value","Group","Item"
2023,"Fellow","R_1FEe4lH83S27h2j","Q159_1_GROUP","Colloquium series,Affiliate style summer research opportunities,Interdisciplinary mentorships,Interdisciplinary skills training opportunities","Group","Adapt"
2023,"Fellow","R_1FEe4lH83S27h2j","Q159_2_GROUP","Research showcase","Group","Drop"
2023,"Fellow","R_1FEe4lH83S27h2j","Q159_0_4_RANK","1","Rank-As Is","CNS Dual PhD Program"
2023,"Fellow","R_1FEe4lH83S27h2j","Q159_0_7_RANK","2","Rank-As Is","CNS Research Skills Training"
2023,"Fellow","R_1FEe4lH83S27h2j","Q159_1_1_RANK","1","Rank-Adapt","Colloquium"
2023,"Fellow","R_1FEe4lH83S27h2j","Q159_1_3_RANK","2","Rank-Adapt","Affiliate Research"
2023,"Fellow","R_1FEe4lH83S27h2j","Q159_1_5_RANK","3","Rank-Adapt","Interdisciplinary Mentorships"
2023,"Fellow","R_1FEe4lH83S27h2j","Q159_1_6_RANK","4","Rank-Adapt","Interdisciplinary Skills Training"
2023,"Fellow","R_1FEe4lH83S27h2j","Q159_2_2_RANK","1","Rank-Drop","Research Showcase"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q159_0_GROUP","Affiliate style summer research opportunities,CNS dual-degree doctoral programs,Interdisciplinary mentorships","Group","As Is"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q159_1_GROUP","Colloquium series,Research showcase,Interdisciplinary skills training opportunities,CNS research skills training opportunities","Group","Adapt"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q159_0_3_RANK","1","Rank-As Is","Affiliate Research"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q159_0_4_RANK","2","Rank-As Is","CNS Dual PhD Program"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q159_0_5_RANK","3","Rank-As Is","Interdisciplinary Mentorships"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q159_1_1_RANK","1","Rank-Adapt","Colloquium"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q159_1_2_RANK","2","Rank-Adapt","Research Showcase"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q159_1_6_RANK","3","Rank-Adapt","Interdisciplinary Skills Training"
2023,"Fellow","R_1GOj9OouSCbJSQ9","Q159_1_7_RANK","4","Rank-Adapt","CNS Research Skills Training"
2023,"Fellow","R_1IYGHxLiKtA1M2t","Q159_0_GROUP","Research showcase,Affiliate style summer research opportunities,CNS dual-degree doctoral programs,CNS research skills training opportunities,Colloquium series,Interdisciplinary mentorships","Group","As Is"
2023,"Fellow","R_1IYGHxLiKtA1M2t","Q159_1_GROUP","Interdisciplinary skills training opportunities","Group","Adapt"
2023,"Fellow","R_1IYGHxLiKtA1M2t","Q159_0_1_RANK","5","Rank-As Is","Colloquium"
2023,"Fellow","R_1IYGHxLiKtA1M2t","Q159_0_2_RANK","1","Rank-As Is","Research Showcase"
2023,"Fellow","R_1IYGHxLiKtA1M2t","Q159_0_3_RANK","2","Rank-As Is","Affiliate Research"
2023,"Fellow","R_1IYGHxLiKtA1M2t","Q159_0_4_RANK","3","Rank-As Is","CNS Dual PhD Program"
2023,"Fellow","R_1IYGHxLiKtA1M2t","Q159_0_5_RANK","6","Rank-As Is","Interdisciplinary Mentorships"
2023,"Fellow","R_1IYGHxLiKtA1M2t","Q159_0_7_RANK","4","Rank-As Is","CNS Research Skills Training"
2023,"Fellow","R_1IYGHxLiKtA1M2t","Q159_1_6_RANK","1","Rank-Adapt","Interdisciplinary Skills Training"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q159_0_GROUP","Affiliate style summer research opportunities,CNS dual-degree doctoral programs","Group","As Is"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q159_1_GROUP","Colloquium series,Research showcase,Interdisciplinary mentorships,Interdisciplinary skills training opportunities,CNS research skills training opportunities","Group","Adapt"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q159_0_3_RANK","1","Rank-As Is","Affiliate Research"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q159_0_4_RANK","2","Rank-As Is","CNS Dual PhD Program"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q159_1_1_RANK","1","Rank-Adapt","Colloquium"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q159_1_2_RANK","2","Rank-Adapt","Research Showcase"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q159_1_5_RANK","3","Rank-Adapt","Interdisciplinary Mentorships"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q159_1_6_RANK","4","Rank-Adapt","Interdisciplinary Skills Training"
2023,"Fellow","R_1jqCYqgeF4ZtYA0","Q159_1_7_RANK","5","Rank-Adapt","CNS Research Skills Training"
2023,"Faculty","R_3ikhSSyRwAERGaO","Q159_0_GROUP","Interdisciplinary skills training opportunities,Interdisciplinary mentorships","Group","As Is"
2023,"Faculty","R_3ikhSSyRwAERGaO","Q159_1_GROUP","Research showcase,CNS dual-degree doctoral programs","Group","Adapt"
2023,"Faculty","R_3ikhSSyRwAERGaO","Q159_2_GROUP","CNS research skills training opportunities,Affiliate style summer research opportunities,Colloquium series","Group","Drop"
2023,"Faculty","R_3ikhSSyRwAERGaO","Q159_0_5_RANK","2","Rank-As Is","Interdisciplinary Mentorships"
2023,"Faculty","R_3ikhSSyRwAERGaO","Q159_0_6_RANK","1","Rank-As Is","Interdisciplinary Skills Training"
2023,"Faculty","R_3ikhSSyRwAERGaO","Q159_1_2_RANK","1","Rank-Adapt","Research Showcase"
2023,"Faculty","R_3ikhSSyRwAERGaO","Q159_1_4_RANK","2","Rank-Adapt","CNS Dual PhD Program"
2023,"Faculty","R_3ikhSSyRwAERGaO","Q159_2_1_RANK","3","Rank-Drop","Colloquium"
2023,"Faculty","R_3ikhSSyRwAERGaO","Q159_2_3_RANK","2","Rank-Drop","Affiliate Research"
2023,"Faculty","R_3ikhSSyRwAERGaO","Q159_2_7_RANK","1","Rank-Drop","CNS Research Skills Training"
2023,"Fellow","R_3J2e7Bn9B1Ipirj","Q159_0_GROUP","Research showcase,Interdisciplinary mentorships,CNS research skills training opportunities,CNS dual-degree doctoral programs,Colloquium series,Interdisciplinary skills training opportunities,Affiliate style summer research opportunities","Group","As Is"
2023,"Fellow","R_3J2e7Bn9B1Ipirj","Q159_0_1_RANK","5","Rank-As Is","Colloquium"
2023,"Fellow","R_3J2e7Bn9B1Ipirj","Q159_0_2_RANK","1","Rank-As Is","Research Showcase"
2023,"Fellow","R_3J2e7Bn9B1Ipirj","Q159_0_3_RANK","7","Rank-As Is","Affiliate Research"
2023,"Fellow","R_3J2e7Bn9B1Ipirj","Q159_0_4_RANK","4","Rank-As Is","CNS Dual PhD Program"
2023,"Fellow","R_3J2e7Bn9B1Ipirj","Q159_0_5_RANK","2","Rank-As Is","Interdisciplinary Mentorships"
2023,"Fellow","R_3J2e7Bn9B1Ipirj","Q159_0_6_RANK","6","Rank-As Is","Interdisciplinary Skills Training"
2023,"Fellow","R_3J2e7Bn9B1Ipirj","Q159_0_7_RANK","3","Rank-As Is","CNS Research Skills Training"
2023,"Faculty","R_3PvOr0lGQfUAAcL","Q159_0_GROUP","CNS dual-degree doctoral programs,Colloquium series,Affiliate style summer research opportunities,Interdisciplinary mentorships,Research showcase,Interdisciplinary skills training opportunities,CNS research skills training opportunities","Group","As Is"
2023,"Faculty","R_3PvOr0lGQfUAAcL","Q159_0_1_RANK","2","Rank-As Is","Colloquium"
2023,"Faculty","R_3PvOr0lGQfUAAcL","Q159_0_2_RANK","5","Rank-As Is","Research Showcase"
2023,"Faculty","R_3PvOr0lGQfUAAcL","Q159_0_3_RANK","3","Rank-As Is","Affiliate Research"
2023,"Faculty","R_3PvOr0lGQfUAAcL","Q159_0_4_RANK","1","Rank-As Is","CNS Dual PhD Program"
2023,"Faculty","R_3PvOr0lGQfUAAcL","Q159_0_5_RANK","4","Rank-As Is","Interdisciplinary Mentorships"
2023,"Faculty","R_3PvOr0lGQfUAAcL","Q159_0_6_RANK","6","Rank-As Is","Interdisciplinary Skills Training"
2023,"Faculty","R_3PvOr0lGQfUAAcL","Q159_0_7_RANK","7","Rank-As Is","CNS Research Skills Training"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q159_0_GROUP","CNS research skills training opportunities,Interdisciplinary skills training opportunities,Research showcase,CNS dual-degree doctoral programs,Colloquium series","Group","As Is"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q159_1_GROUP","Affiliate style summer research opportunities,Interdisciplinary mentorships","Group","Adapt"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q159_0_1_RANK","5","Rank-As Is","Colloquium"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q159_0_2_RANK","3","Rank-As Is","Research Showcase"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q159_0_4_RANK","4","Rank-As Is","CNS Dual PhD Program"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q159_0_6_RANK","2","Rank-As Is","Interdisciplinary Skills Training"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q159_0_7_RANK","1","Rank-As Is","CNS Research Skills Training"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q159_1_3_RANK","1","Rank-Adapt","Affiliate Research"
2023,"Fellow","R_3r0RXkS8bM1Mpoe","Q159_1_5_RANK","2","Rank-Adapt","Interdisciplinary Mentorships"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q159_0_GROUP","CNS research skills training opportunities,CNS dual-degree doctoral programs,Affiliate style summer research opportunities","Group","As Is"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q159_1_GROUP","Colloquium series,Interdisciplinary mentorships,Research showcase,Interdisciplinary skills training opportunities","Group","Adapt"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q159_0_3_RANK","3","Rank-As Is","Affiliate Research"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q159_0_4_RANK","2","Rank-As Is","CNS Dual PhD Program"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q159_0_7_RANK","1","Rank-As Is","CNS Research Skills Training"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q159_1_1_RANK","1","Rank-Adapt","Colloquium"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q159_1_2_RANK","3","Rank-Adapt","Research Showcase"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q159_1_5_RANK","2","Rank-Adapt","Interdisciplinary Mentorships"
2023,"Fellow","R_3rJx9CZTpVnUVAq","Q159_1_6_RANK","4","Rank-Adapt","Interdisciplinary Skills Training"
2023,"Faculty","R_d0fLmnAM9YtVQZz","Q159_0_GROUP","CNS research skills training opportunities,Interdisciplinary skills training opportunities,Colloquium series,Interdisciplinary mentorships","Group","As Is"
2023,"Faculty","R_d0fLmnAM9YtVQZz","Q159_1_GROUP","CNS dual-degree doctoral programs,Research showcase","Group","Adapt"
2023,"Faculty","R_d0fLmnAM9YtVQZz","Q159_2_GROUP","Affiliate style summer research opportunities","Group","Drop"
2023,"Faculty","R_d0fLmnAM9YtVQZz","Q159_0_1_RANK","3","Rank-As Is","Colloquium"
2023,"Faculty","R_d0fLmnAM9YtVQZz","Q159_0_5_RANK","4","Rank-As Is","Interdisciplinary Mentorships"
2023,"Faculty","R_d0fLmnAM9YtVQZz","Q159_0_6_RANK","2","Rank-As Is","Interdisciplinary Skills Training"
2023,"Faculty","R_d0fLmnAM9YtVQZz","Q159_0_7_RANK","1","Rank-As Is","CNS Research Skills Training"
2023,"Faculty","R_d0fLmnAM9YtVQZz","Q159_1_2_RANK","2","Rank-Adapt","Research Showcase"
2023,"Faculty","R_d0fLmnAM9YtVQZz","Q159_1_4_RANK","1","Rank-Adapt","CNS Dual PhD Program"
2023,"Faculty","R_d0fLmnAM9YtVQZz","Q159_2_3_RANK","1","Rank-Drop","Affiliate Research"
2023,"Affiliate","R_sAaIweEAY8kXP5n","Q159_0_GROUP","Affiliate style summer research opportunities,CNS research skills training opportunities,Interdisciplinary mentorships,Interdisciplinary skills training opportunities,Colloquium series","Group","As Is"
2023,"Affiliate","R_sAaIweEAY8kXP5n","Q159_1_GROUP","Research showcase,CNS dual-degree doctoral programs","Group","Adapt"
2023,"Affiliate","R_sAaIweEAY8kXP5n","Q159_0_1_RANK","5","Rank-As Is","Colloquium"
2023,"Affiliate","R_sAaIweEAY8kXP5n","Q159_0_3_RANK","1","Rank-As Is","Affiliate Research"
2023,"Affiliate","R_sAaIweEAY8kXP5n","Q159_0_5_RANK","3","Rank-As Is","Interdisciplinary Mentorships"
2023,"Affiliate","R_sAaIweEAY8kXP5n","Q159_0_6_RANK","4","Rank-As Is","Interdisciplinary Skills Training"
2023,"Affiliate","R_sAaIweEAY8kXP5n","Q159_0_7_RANK","2","Rank-As Is","CNS Research Skills Training"
2023,"Affiliate","R_sAaIweEAY8kXP5n","Q159_1_2_RANK","1","Rank-Adapt","Research Showcase"
2023,"Affiliate","R_sAaIweEAY8kXP5n","Q159_1_4_RANK","2","Rank-Adapt","CNS Dual PhD Program"
2023,"Faculty","R_z2nHLfgNIgP5RK1","Q159_0_GROUP","Colloquium series,Affiliate style summer research opportunities,CNS dual-degree doctoral programs,CNS research skills training opportunities,Research showcase","Group","As Is"
2023,"Faculty","R_z2nHLfgNIgP5RK1","Q159_1_GROUP","Interdisciplinary skills training opportunities,Interdisciplinary mentorships","Group","Adapt"
2023,"Faculty","R_z2nHLfgNIgP5RK1","Q159_0_1_RANK","1","Rank-As Is","Colloquium"
2023,"Faculty","R_z2nHLfgNIgP5RK1","Q159_0_2_RANK","5","Rank-As Is","Research Showcase"
2023,"Faculty","R_z2nHLfgNIgP5RK1","Q159_0_3_RANK","2","Rank-As Is","Affiliate Research"
2023,"Faculty","R_z2nHLfgNIgP5RK1","Q159_0_4_RANK","3","Rank-As Is","CNS Dual PhD Program"
2023,"Faculty","R_z2nHLfgNIgP5RK1","Q159_0_7_RANK","4","Rank-As Is","CNS Research Skills Training"
2023,"Faculty","R_z2nHLfgNIgP5RK1","Q159_1_5_RANK","2","Rank-Adapt","Interdisciplinary Mentorships"
2023,"Faculty","R_z2nHLfgNIgP5RK1","Q159_1_6_RANK","1","Rank-Adapt","Interdisciplinary Skills Training"
